name,u_star_2d,wsc,dir_metmast_60m,T_10m,wsp_metmast_10m,wsp_metmast_40m,wsp_metmast_60m,wsp_metmast_80m,wsp_metmast_100m
200811232330,0.139,-0.0071,72.5084,0.723028,3.60032,6.00402,6.4212,7.01922,7.7136
200811232340,0.093,-0.0043,73.5225,0.573176,3.31047,5.87393,7.13558,8.26127,9.02695
200811232350,0.114,-0.0063,77.2358,0.715958,3.71643,6.19991,7.48751,8.61467,9.19154
200811240000,0.125,-0.0073,69.9359,0.585043,3.64989,5.7547,6.83219,7.7634,8.40284
200811240010,0.129,-0.0047,68.1315,0.595231,3.42896,5.66322,6.9897,8.13988,8.68576
200811240020,0.108,-0.0047,67.9773,0.609843,3.39549,5.7823,7.05507,8.28381,9.26442
200811240030,0.125,-0.0032,66.8164,0.637648,3.11334,5.43117,6.72506,8.25791,9.59234
200811240050,0.105,-0.005,66.0451,0.615214,3.11897,5.55016,7.34041,8.83286,9.46513
200811240100,0.135,-0.0063,64.9077,0.769763,3.49142,6.03329,7.24518,8.35765,9.19044
200811240110,0.142,-0.0078,65.3348,0.899678,3.75118,6.09915,7.46955,8.79743,9.50461
200811240120,0.145,-0.0088,66.0373,0.970558,3.84694,6.22248,7.68016,9.21441,10.2297
200811240130,0.164,-0.0089,64.5046,1.01464,3.66035,6.00081,7.31184,8.78331,10.0196
200811240140,0.116,-0.0057,63.4206,1.02473,3.67258,5.8867,7.15997,8.24243,9.48871
200811240150,0.059,-0.0015,60.2978,0.777101,3.07781,4.99765,6.45452,7.86489,9.02152
200811240200,0.067,-0.0058,57.1474,0.711246,3.30183,5.51274,6.96421,7.97116,8.92889
200811240230,0.06,-0.0019,59.2032,0.503462,2.94115,5.53029,6.80905,7.81057,8.72913
200811240240,0.06,-0.0038,58.5925,0.602432,2.94456,5.37981,6.7555,7.7198,8.67418
200811240300,0.066,0.,52.409,0.971391,2.56182,3.89588,4.9977,6.15847,7.13804
200811240350,0.054,-0.0028,67.0172,0.488223,2.25746,4.87322,5.89867,7.03632,7.76691
200811240400,0.088,-0.0045,65.59,0.635201,2.38144,4.87311,5.99777,7.40254,7.69004
200811240500,0.121,0.0086,44.1137,1.53656,2.23021,2.38862,2.88587,3.83362,4.6503
200811240710,0.257,-0.0796,348.68,4.03517,3.60522,5.04176,4.84593,5.02753,5.77817
200811240720,0.254,-0.0448,351.203,3.84213,4.87074,6.53012,5.81692,5.777,6.74985
200811240730,0.421,-0.1141,345.935,4.00173,5.31016,7.2978,7.35722,7.86115,8.90909
200811240740,0.305,-0.0724,342.494,4.28357,6.70656,8.50747,8.96568,9.61612,10.2794
200811240750,0.318,-0.046,334.782,4.29846,7.03831,9.5463,10.1726,10.636,10.9274
200811240800,0.35,-0.0455,333.942,4.46422,7.16359,9.56429,10.3975,10.8222,11.1647
200811240810,0.431,-0.0531,329.297,4.75655,9.39639,12.0337,12.3358,12.3813,12.3744
200811240820,0.355,-0.0475,332.865,4.74675,8.48094,10.8537,11.3637,11.6555,11.8751
200811240830,0.413,-0.0524,328.568,4.84856,8.1108,10.5474,11.0269,11.2868,11.4564
200811240840,0.495,-0.049,327.488,4.928,8.63529,11.6025,12.2546,12.56,12.7482
200811240850,0.45,-0.0436,322.918,5.02355,9.52265,12.272,12.5702,12.7397,12.7896
200811240900,0.467,-0.051,326.325,5.14456,9.99058,12.2964,12.7999,12.9981,13.0373
200811240910,0.472,-0.0495,320.139,5.16829,9.31747,11.5324,12.0844,12.4136,12.5829
200811240920,0.511,-0.0559,318.474,5.29281,8.78002,10.8743,11.4026,11.839,12.0407
200811240930,0.498,-0.0426,321.222,5.52447,10.0738,12.4249,12.7392,12.8826,13.0061
200811240940,0.491,-0.0391,324.166,5.62001,9.02335,11.3514,11.9771,12.1999,12.2413
200811240950,0.485,-0.0416,320.024,5.68546,9.54569,12.0954,12.4413,12.8212,13.0338
200811241000,0.512,-0.0353,328.259,5.73693,9.96831,12.4581,12.9033,13.1829,13.3072
200811241010,0.508,-0.0336,333.721,5.74428,9.49248,11.7743,12.2842,12.4649,12.5252
200811241020,0.408,-0.028,339.162,5.68078,8.43908,10.7634,11.3247,11.6282,11.8117
200811241030,0.413,-0.0303,336.995,5.75603,7.84235,9.96098,10.6072,11.019,11.3261
200811241040,0.384,-0.0279,343.972,5.68625,7.47232,9.72093,10.3895,10.9485,11.2694
200811241050,0.44,-0.0258,343.218,5.72913,7.6037,9.854,10.5378,10.969,11.1666
200811241100,0.397,-0.0179,339.967,5.91267,7.20246,9.20255,9.76409,10.0758,10.2342
200811241110,0.381,-0.0157,338.286,5.91773,7.03319,8.81347,9.41038,9.76496,9.95374
200811241120,0.388,-0.0156,337.58,5.99091,6.31789,8.07807,8.55556,8.92283,9.09401
200811241130,0.418,-0.0104,338.125,5.98943,6.86056,8.52356,9.05647,9.36395,9.59257
200811241140,0.39,-0.0009,337.294,6.13497,7.905,9.35379,9.77416,9.85963,10.0116
200811241150,0.305,-0.0177,340.152,5.89461,7.34861,9.1103,9.54873,9.82163,9.96208
200811241200,0.346,-0.0259,342.845,5.72924,6.77315,8.21019,8.43721,8.67525,9.37043
200811241210,0.372,-0.0231,344.172,5.8827,7.24191,8.75921,8.82176,8.62803,9.21783
200811241220,0.372,-0.0357,347.564,5.7984,6.95215,8.22541,7.78916,7.71379,8.26847
200811241230,0.357,-0.0282,349.262,5.70164,6.10292,8.1274,8.47106,9.17191,9.43788
200811241240,0.319,-0.0216,350.153,5.69846,5.43466,7.48607,7.82291,8.53334,9.04233
200811241250,0.312,-0.0153,351.017,5.69683,4.90213,6.92252,7.0838,7.64296,8.17365
200811241300,0.313,-0.0114,352.136,5.91133,5.5649,6.95828,6.88509,7.49985,7.9047
200811241310,0.321,-0.0261,349.211,5.82704,5.37081,7.02112,7.1857,7.56943,7.87499
200811241320,0.339,-0.0478,353.54,5.69897,5.37816,7.20937,6.75147,7.11345,7.59907
200811241330,0.304,-0.0331,355.453,5.54235,4.86972,6.26147,5.56189,5.92608,5.82657
200811241340,0.395,-0.0181,11.1084,5.40523,4.27231,5.01487,5.38664,6.80916,7.40226
200811241350,0.331,-0.0187,17.196,5.1533,4.02581,5.64043,6.28232,7.30643,8.40119
200811241400,0.292,-0.0357,13.1706,5.06104,3.87397,5.14543,5.35629,5.11189,5.5253
200811241410,0.231,-0.055,7.91607,5.05864,3.31233,4.16258,4.21435,4.33471,4.37286
200811241420,0.22,-0.027,5.38049,5.04374,2.80947,3.42007,3.36512,3.46154,3.80983
200811241430,0.261,-0.0342,1.56506,5.1385,3.41797,3.60851,3.07507,3.48389,4.2593
200811241440,0.289,-0.0475,15.0697,5.05265,4.46775,5.96932,6.0128,6.22292,7.46198
200811241450,0.302,-0.0291,15.7107,4.90422,4.46808,6.34349,5.68371,5.21146,6.34069
200811241500,0.319,-0.0292,13.4794,4.75887,4.47066,5.61736,4.20906,3.77561,5.23487
200811241510,0.312,-0.0327,14.2211,4.60387,4.39803,6.10048,4.3651,3.84121,5.04014
200811241520,0.25,-0.0332,11.5467,4.60553,4.17864,5.14386,3.34452,3.16557,4.214
200811241530,0.235,-0.0332,14.4178,4.58753,4.3411,5.59402,3.85247,3.36773,4.50711
200811241540,0.248,-0.0306,15.2035,4.54103,4.07221,6.2894,4.97669,4.24114,5.60397
200811241550,0.196,-0.0191,15.2705,4.40074,3.7236,6.02187,4.65798,4.48701,5.73834
200811241600,0.138,-0.0107,19.8718,4.44327,3.52991,6.17584,6.45137,5.6346,6.36498
200811241610,0.143,-0.0071,15.8435,4.58079,3.21986,5.44088,4.05969,3.31189,3.97113
200811241620,0.111,-0.0053,16.527,4.41983,3.22192,5.64569,4.53275,3.42335,3.94743
200811241640,0.225,-0.0605,9.67556,4.44639,2.96788,4.17019,3.11509,2.70632,3.59458
200811241650,0.209,-0.0226,12.2227,4.56994,3.60802,4.03512,2.87456,2.98808,3.6724
200811241700,0.277,-0.0393,11.1868,4.63739,4.21177,4.84407,3.40267,3.42292,4.66677
200811241710,0.137,-0.0191,12.2994,4.57688,4.23224,4.43358,3.23597,3.6231,5.60524
200811241720,0.15,-0.013,17.9277,4.42745,3.88189,6.64568,6.2725,5.50867,6.71969
200811241730,0.135,-0.0138,13.1564,4.82896,4.40177,4.17322,3.28033,3.42929,4.5583
200811241740,0.073,-0.0075,13.3069,4.58319,3.30907,4.61452,3.09413,2.88649,3.36453
200811241750,0.279,-0.0627,14.4526,3.5909,2.0265,4.49497,3.84045,2.79032,3.30674
200811241820,0.316,-0.0944,352.442,4.92644,3.3026,4.84778,4.68273,5.07413,5.99279
200811241840,0.173,-0.0695,359.436,4.49718,3.58588,4.4493,3.86909,4.66759,5.78767
200811241850,0.11,0.0032,2.24902,4.04203,3.09743,4.27996,3.86831,4.45969,5.32915
200811241900,0.187,-0.0277,0.400857,3.71675,3.04321,4.18508,3.85777,4.10692,4.62562
200811241910,0.199,-0.082,2.0148,4.1071,3.25031,4.36926,4.09047,4.18914,4.54793
200811241920,0.186,-0.1258,1.81903,4.55013,3.5135,4.21818,3.97715,4.18504,4.86913
200811241930,0.239,-0.0248,1.67929,4.29947,2.75514,3.49994,3.36343,3.55855,4.06701
200811241940,0.18,-0.05,4.71927,4.24079,2.90275,4.11485,3.92855,4.02641,4.12127
200811241950,0.321,-0.1111,2.99005,4.36618,4.02713,5.13201,4.54994,4.06763,4.41264
200811242000,0.264,-0.0966,3.10902,4.18122,3.34665,4.39581,4.20522,4.03168,4.80081
200811242010,0.358,-0.1038,3.08529,4.20433,3.20567,4.43989,4.32575,4.09832,4.73334
200811242020,0.325,-0.1006,2.6784,4.19689,3.14617,4.30039,4.04537,3.73884,4.03946
200811242030,0.297,-0.0707,2.79047,4.76369,2.87378,3.6407,3.56109,3.63313,4.22172
200811242040,0.347,-0.1335,4.72072,4.00829,2.43867,4.33974,3.89462,3.6857,4.30533
200811242050,0.334,-0.1057,3.31243,4.35045,3.35977,4.40589,3.72568,3.2878,3.86374
200811242100,0.204,-0.0204,1.53033,3.59217,2.05067,3.03228,2.80905,3.06599,3.57775
200811242120,0.38,-0.1424,5.85061,4.67144,4.18737,5.11843,3.88141,3.69596,4.3771
200811242130,0.267,-0.0334,12.0932,4.5805,3.84294,4.82269,3.65347,3.21176,3.57643
200811242140,0.189,-0.0667,6.64887,3.58503,2.34339,4.32984,3.73165,3.31202,3.5139
200811242150,0.143,-0.0272,5.61586,3.65105,2.55376,4.16318,4.13717,3.75546,3.83598
200811242200,0.177,-0.1115,0.667097,4.52391,2.75981,3.56796,3.44857,3.52543,4.17197
200811242210,0.323,-0.0824,3.98431,4.3748,3.00925,4.25515,4.07117,4.09245,4.10082
200811242220,0.227,-0.0833,6.93692,3.45027,2.55104,4.35284,3.84719,3.59976,3.41146
200811242230,0.224,-0.0667,4.71647,3.51478,2.39626,3.5223,3.78558,4.04966,4.46258
200811242240,0.257,-0.1171,359.699,3.8818,3.34978,4.17599,3.78029,3.96031,4.43686
200811242250,0.312,-0.0784,5.07786,4.57356,3.59197,4.35534,3.70304,3.39819,3.71927
200811242300,0.142,-0.0689,4.96615,3.83228,2.39088,4.21987,4.05444,3.92251,3.92073
200811242320,0.163,-0.0732,4.10129,4.61497,2.97439,3.71079,3.45326,4.05178,4.73855
200811242330,0.295,-0.0609,358.449,4.39146,2.71669,3.47463,3.36342,3.8272,4.15435
200811242340,0.23,-0.0814,2.49245,4.2655,2.8039,3.87376,3.6648,3.97995,4.57693
200811242350,0.144,-0.076,2.45524,4.49377,2.66256,3.21655,3.14922,3.52639,3.84776
200811250000,0.178,-0.0699,1.01603,4.15176,2.3574,3.51728,3.29948,3.70015,4.17727
200811250010,0.16,-0.1037,3.27711,4.46609,3.7346,4.30342,3.7813,3.41377,4.12476
200811250020,0.301,-0.108,6.62327,4.24432,3.6765,4.74045,3.99511,3.55689,3.78271
200811250030,0.262,-0.0608,358.222,4.38102,3.28107,4.96288,4.6322,4.2785,4.73975
200811250040,0.325,-0.1027,358.721,4.65998,3.15756,4.63571,4.15719,4.47005,5.07554
200811250050,0.279,-0.06,0.867131,4.82203,4.32706,6.35843,5.87452,5.31574,5.38695
200811250100,0.215,-0.0249,37.1825,4.01722,4.89183,7.6117,8.4726,8.98935,9.392
200811250110,0.058,-0.0052,48.4817,4.10834,4.27693,6.17411,7.01012,7.54164,8.15652
200811250210,0.066,-0.0094,1.14128,4.58299,2.03531,2.65181,2.66775,2.81923,3.4601
200811250220,0.245,-0.0807,1.7802,5.24321,2.38599,3.27239,2.97068,3.34644,4.53327
200811250230,0.423,-0.0748,7.19472,5.76634,4.07931,4.33477,3.17762,3.1369,4.18849
200811250240,0.188,-0.0354,10.8782,5.74308,4.70987,4.37813,3.04586,3.30207,4.71994
200811250250,0.236,-0.0635,7.12262,5.59826,4.73678,4.43605,3.13025,3.28419,4.24894
200811250300,0.354,-0.1129,5.55307,5.3521,3.91722,4.87223,4.01981,3.64753,4.45608
200811250310,0.178,-0.1331,3.01502,5.68026,4.04356,4.59453,3.65073,3.40384,4.52088
200811250320,0.31,-0.1144,1.99809,5.41865,3.72623,4.4615,3.93673,3.74368,4.74103
200811250330,0.394,-0.1297,358.827,5.68082,4.3042,4.73,4.29357,3.90674,4.95545
200811250340,0.314,-0.1435,0.934001,5.88512,5.04426,5.59804,5.00152,4.73046,5.61343
200811250350,0.377,-0.1461,2.61146,5.93428,5.27894,5.82895,5.13944,4.74019,5.22831
200811250400,0.363,-0.0883,5.71573,6.05557,5.64494,5.42958,4.27127,3.602,4.81406
200811250410,0.306,-0.0596,9.03246,6.02434,4.44497,5.51423,4.11401,3.59087,4.60299
200811250420,0.284,-0.091,3.8917,6.0977,4.02848,4.77937,3.99328,3.88992,4.38445
200811250430,0.238,-0.0623,2.66073,5.8988,3.52495,4.40647,4.07647,3.89865,4.09128
200811250440,0.42,-0.0939,2.98406,6.07473,3.96897,4.56735,4.05273,4.24039,4.66105
200811250450,0.332,-0.0535,9.07449,6.13893,4.12353,5.35601,4.51175,3.947,4.35224
200811250500,0.274,-0.1102,2.35305,6.26072,4.05374,4.87111,4.32786,3.98678,4.61715
200811250510,0.36,-0.0698,9.87112,6.16397,4.28111,5.1576,4.44471,4.08158,4.62232
200811250520,0.278,-0.0682,10.2033,6.26045,4.6006,5.16504,4.2502,3.69018,4.46207
200811250530,0.295,-0.0371,7.74758,6.05571,4.02219,4.68506,3.42059,3.48956,4.55536
200811250540,0.304,-0.0321,12.5089,6.17578,4.23635,5.51861,4.07809,3.79252,4.77809
200811250550,0.333,-0.0732,7.7713,6.10846,3.90734,4.76403,3.92293,3.58377,4.6903
200811250600,0.307,-0.0426,10.957,6.20013,4.71149,4.89557,3.58395,3.40568,4.80027
200811250610,0.273,-0.0329,15.391,6.25867,4.64211,6.17322,4.73673,4.12029,5.16057
200811250620,0.262,-0.0259,16.9988,6.25554,4.0849,6.42336,5.69429,5.29866,6.76717
200811250630,0.201,-0.0166,20.6553,6.06813,3.666,6.29134,6.89541,5.90094,6.66709
200811250640,0.133,-0.0084,21.4118,5.96276,3.25116,5.27794,6.15157,5.73095,6.49572
200811250650,0.163,-0.0109,16.1971,6.11912,2.91522,4.60429,4.23755,4.27984,5.42724
200811250700,0.216,-0.0218,18.1555,5.92831,3.6397,6.0854,5.81698,4.9544,5.78139
200811250710,0.178,-0.0187,20.2161,5.59318,3.69397,6.015,6.63926,5.53948,6.31671
200811250720,0.243,-0.0297,17.4173,5.71393,3.7796,6.16059,5.6288,5.01538,6.27496
200811250730,0.23,-0.027,10.8989,6.07567,3.66816,3.92694,2.92497,2.84946,3.78042
200811250740,0.187,-0.0202,12.6656,6.20362,3.99259,4.01574,2.74235,2.92801,3.84269
200811250750,0.246,-0.042,8.50709,6.13011,3.84641,4.04279,3.04249,3.0964,3.7405
200811250800,0.381,-0.1052,4.44703,6.0953,3.5653,3.80081,3.07128,3.45521,4.72701
200811250810,0.275,-0.0482,9.62883,6.22897,4.76776,3.3376,2.32914,3.04186,4.89654
200811250820,0.149,-0.0234,12.681,6.4141,5.35258,3.93914,3.32511,4.21763,6.33159
200811250830,0.162,-0.0219,11.0678,6.34519,5.5839,3.70278,2.46308,2.83585,4.09289
200811250840,0.119,-0.0519,8.60389,6.32269,5.34098,3.53938,2.59141,3.08852,4.19644
200811250850,0.343,-0.0956,1.40077,6.34307,3.99504,4.39408,3.60952,3.63497,4.70713
200811250900,0.313,-0.1026,2.51666,6.22449,4.67899,4.43764,3.58066,3.33633,4.88457
200811250910,0.42,-0.1309,3.03913,6.1922,5.08891,4.26263,3.24225,3.01078,4.79364
200811250920,0.371,-0.0728,1.89669,6.30411,5.33233,4.18705,3.21315,3.44623,5.25034
200811250930,0.419,-0.0636,15.2662,6.20848,5.42488,6.6071,7.65076,8.67733,9.59549
200811250940,0.367,-0.0325,21.6031,6.1048,5.08565,7.72824,8.93716,8.46381,9.03406
200811250950,0.274,-0.0258,22.1353,6.22926,4.46498,7.07335,8.62532,8.57407,9.39259
200811251000,0.24,-0.0238,21.2786,6.32926,3.96787,6.29865,7.53321,7.36156,8.32426
200811251010,0.167,-0.0105,23.3202,6.26503,3.63379,5.95363,7.61526,7.8376,8.66798
200811251020,0.205,-0.0169,22.7053,6.29005,3.71507,6.2728,7.94975,7.63874,8.47829
200811251030,0.186,-0.0167,16.8614,6.42901,3.54357,5.25556,5.02599,4.94756,5.69557
200811251040,0.195,-0.0256,11.2615,6.60419,3.91537,3.95441,2.94732,3.10512,4.41841
200811251050,0.179,-0.0284,16.5005,6.24953,3.18637,4.33465,4.29904,5.22544,5.91978
200811251100,0.202,-0.0128,16.59,6.32271,3.12443,4.30907,4.75793,6.03123,6.92117
200811251110,0.209,-0.01,15.6811,6.29556,2.83877,4.02544,4.56183,5.60079,6.211
200811251140,0.34,-0.0019,1.73712,6.7362,2.10489,2.68905,2.63768,3.29557,3.87446
200811251150,0.207,-0.0073,0.119131,6.88309,2.40329,2.98594,3.06271,4.04137,4.54474
200811251200,0.184,-0.014,2.06735,7.09019,2.74263,3.32106,3.16024,4.11186,4.78586
200811251210,0.227,-0.0085,359.501,7.13866,2.38524,2.93104,2.73239,3.20418,3.84356
200811251220,0.23,-0.0028,3.68741,7.38378,2.59753,3.08172,2.88357,3.82029,4.235
200811251230,0.24,-0.0245,4.8388,7.47007,3.07947,3.54469,3.74658,4.61776,5.12914
200811251240,0.307,-0.0144,9.37774,7.46207,3.34222,3.89414,4.07409,4.9597,5.68214
200811251250,0.209,-0.0051,7.67833,7.47715,2.91657,3.48678,3.55296,4.39604,4.72471
200811251300,0.187,-0.0053,358.941,7.36746,2.54828,3.18389,2.7181,3.04146,3.17582
200811251310,0.178,-0.007,357.44,7.36868,2.87554,3.6752,2.77771,3.14362,3.47381
200811251320,0.147,-0.0015,4.28194,7.45412,2.04597,2.78225,2.47981,2.98273,3.53306
200811251340,0.379,-0.0119,334.881,7.93486,6.6744,8.62579,9.1364,9.58269,9.83164
200811251350,0.378,-0.0261,333.5,7.78676,7.33592,9.38012,9.80147,9.96439,10.0623
200811251400,0.3,-0.0247,331.318,7.6534,6.37044,8.46085,8.94835,9.12059,9.27076
200811251410,0.304,-0.0207,334.478,7.74892,5.93923,7.96331,8.30532,8.56593,8.69018
200811251420,0.215,-0.0173,335.977,7.7028,5.40482,7.4811,7.97501,8.22924,8.28457
200811251430,0.24,-0.0211,331.268,7.72217,5.46755,7.47591,7.8572,8.00311,8.1305
200811251440,0.221,-0.0224,329.915,7.73793,5.74074,7.6087,7.97596,8.05494,8.1493
200811251450,0.232,-0.0238,333.965,7.72908,5.5406,7.46225,7.63984,7.73274,7.76952
200811251500,0.252,-0.0253,328.723,7.67517,5.20297,7.22942,7.44338,7.47368,7.55378
200811251510,0.178,-0.0225,328.463,7.58329,4.83216,6.84633,7.12117,7.2738,7.39384
200811251520,0.18,-0.0235,333.024,7.55297,4.51092,6.57372,6.98327,7.18626,7.27479
200811251530,0.136,-0.0173,328.423,7.65257,4.33669,6.11784,6.21683,6.2909,6.40997
200811251540,0.116,-0.0074,329.568,7.32821,3.73547,6.04735,6.42428,6.59761,6.62649
200811251550,0.075,-0.0036,325.41,7.58957,3.97636,5.87879,6.31351,6.36951,6.42872
200811251600,0.123,-0.0089,325.47,7.80294,4.72583,6.61594,6.64606,6.6084,6.56638
200811251610,0.137,-0.012,326.295,7.51888,4.31682,6.62515,6.90543,6.97559,6.99768
200811251620,0.165,-0.0186,323.611,7.67933,4.6672,6.86314,7.02597,7.05418,7.02316
200811251630,0.201,-0.0239,323.777,7.67132,5.15939,7.26877,7.36962,7.32779,7.30499
200811251640,0.156,-0.0178,322.184,7.62742,4.90617,7.03722,7.23335,7.28006,7.29623
200811251650,0.123,-0.0105,328.407,7.35694,4.43291,6.68457,6.85352,6.8757,6.87631
200811251700,0.089,-0.0037,332.378,7.56274,3.88349,5.57497,5.76092,5.81158,5.83571
200811252100,0.058,-0.0031,318.409,6.19786,2.22633,4.74531,4.91659,4.9441,4.91454
200811252230,0.077,-0.0058,293.149,7.16465,3.27408,5.35958,5.67164,5.76386,5.84259
200811252240,0.113,-0.0099,291.957,7.54617,4.3858,5.77717,6.04171,6.09322,6.17861
200811252250,0.179,-0.0187,289.846,7.64579,4.84345,6.65735,6.94361,7.03096,7.03102
200811252300,0.143,-0.0146,289.239,7.72997,4.94252,6.33597,6.57862,6.69421,6.81963
200811252310,0.173,-0.0208,287.949,7.90652,4.84703,6.35695,6.57097,6.66403,6.73543
200811252320,0.16,-0.017,291.706,7.96562,4.79303,6.10602,6.2546,6.36426,6.36585
200811252330,0.135,-0.0176,294.738,7.9248,4.68407,6.11337,6.34465,6.41181,6.42418
200811252340,0.202,-0.0292,301.631,8.1883,4.80262,6.52634,6.88272,7.08055,7.17531
200811252350,0.231,-0.0291,317.367,8.25694,5.78378,7.86647,8.20405,8.45332,8.58651
200811260000,0.253,-0.0346,318.959,8.25627,6.29235,8.22543,8.53355,8.70298,8.74848
200811260010,0.214,-0.0279,314.64,8.17874,5.81676,7.89774,8.19007,8.33176,8.36295
200811260020,0.281,-0.0395,305.589,8.47703,6.4251,8.09426,8.39501,8.59365,8.65786
200811260030,0.291,-0.0369,302.098,8.49099,6.24701,8.0819,8.39002,8.54271,8.631
200811260040,0.409,-0.0493,298.475,8.53349,7.19013,9.10312,9.45773,9.65009,9.71695
200811260050,0.347,-0.0387,298.841,8.60567,7.49722,9.28111,9.42722,9.53939,9.69208
200811260100,0.329,-0.0318,296.336,8.52922,6.74387,8.43056,8.87513,9.08812,9.18686
200811260110,0.362,-0.0369,295.065,8.64896,6.97645,8.86087,9.40039,9.69847,9.91892
200811260120,0.422,-0.0431,297.734,8.66878,8.15586,10.513,10.9825,11.1964,11.2446
200811260130,0.406,-0.0414,294.473,8.58231,7.78389,9.67828,10.0488,10.4476,10.6742
200811260140,0.415,-0.0412,291.445,8.61234,8.32804,10.321,10.6283,10.8201,10.8948
200811260150,0.369,-0.0376,291.303,8.59932,8.01235,10.0837,10.634,10.9445,11.0828
200811260200,0.424,-0.0372,287.643,8.64857,8.56771,10.7567,11.2942,11.6326,11.7599
200811260210,0.491,-0.04,285.501,8.66579,8.00956,10.2277,10.9508,11.3627,11.6096
200811260220,0.513,-0.0385,287.511,8.64414,9.00126,11.1371,11.8837,12.3582,12.5634
200811260230,0.526,-0.0429,289.154,8.37078,9.52438,12.0865,12.7555,13.2337,13.353
200811260240,0.53,-0.046,286.647,8.32929,9.25402,11.7886,12.432,12.8023,13.0511
200811260250,0.652,-0.0389,284.546,8.41591,9.07014,11.5981,12.2869,12.7299,12.9356
200811260300,0.623,-0.0298,284.01,8.34305,9.48663,12.1696,12.9616,13.4597,13.8291
200811260310,0.624,-0.0336,281.327,8.43633,9.6778,12.3652,13.1291,13.5559,13.6857
200811260320,0.614,-0.0314,279.547,8.40867,10.1993,13.03,13.8836,14.1808,14.323
200811260330,0.612,-0.0339,279.378,8.46069,10.243,12.9246,13.8131,14.2016,14.4452
200811260340,0.682,-0.0289,282.15,8.34443,10.7094,13.2906,14.2338,14.788,14.9918
200811260350,0.654,-0.0279,275.213,8.3453,10.4013,13.2425,14.0912,14.4757,14.6523
200811260400,0.631,-0.0242,273.7,8.44594,9.71196,12.1342,12.9206,13.3371,13.6383
200811260410,0.648,-0.0205,269.57,8.46742,9.74833,12.448,13.3488,13.8558,14.0828
200811260420,0.645,-0.0182,268.64,8.53637,9.71003,12.5884,13.4886,14.001,14.3119
200811260430,0.621,-0.0208,267.94,8.65821,10.1616,13.0625,13.8001,14.2319,14.4579
200811260440,0.744,-0.0231,267.098,8.75493,10.4477,13.6448,14.6492,15.0129,15.259
200811260450,0.847,-0.0211,267.622,8.78343,10.8081,13.5044,14.2538,14.7785,15.1032
200811260500,0.618,-0.0237,271.002,8.88782,10.926,13.8585,14.6367,15.1962,15.5851
200811260510,0.654,-0.0224,272.909,8.9834,10.8984,14.0723,15.1686,15.5782,15.804
200811260520,0.635,-0.0176,274.801,8.96617,11.1359,14.1333,15.2416,15.9438,16.41
200811260530,0.667,-0.016,274.93,9.01442,11.0257,13.6592,15.0932,15.7804,16.2938
200811260540,0.561,-0.0133,272.681,9.08832,10.8807,13.5062,14.7215,15.56,15.9757
200811260550,0.736,-0.0197,273.781,9.21622,10.4921,13.1188,14.3105,15.5476,16.3106
200811260600,0.651,-0.0187,273.11,9.40043,10.7055,13.6918,15.0329,16.2893,16.9472
200811260610,0.766,-0.0217,273.359,9.54439,11.2862,14.466,15.8715,16.9611,17.5734
200811260620,0.692,-0.0253,276.581,9.71695,11.5528,14.6862,15.9843,16.6982,17.1885
